brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket
Radiant Bay,Radiant Bay Black Bejewel Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,44632.0,35706.0,19.999103782039793,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Two leaves Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41151.0,29508.0,28.29335860610921,Jewellery,Rings,₹5K+
BlueStone,BlueStone Tripartite Axis Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,32744.0,25541.0,21.997923283655023,Jewellery,Rings,₹5K+
BlueStone,"BlueStone The Charming Prince Yellow Gold Diamond, Ruby 14 K Ring","[""Jewellery >> Rings""]",,34952.0,27892.0,20.199130235751888,Jewellery,Rings,₹5K+
Caratcents,Caratcents Gold Diamond Yellow Gold 14 K Ring,"[""Jewellery >> Rings""]",,40172.0,27719.0,30.999203425271332,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Statusque Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,40285.0,32228.0,20.0,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Ribbon Ripples White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41259.0,33007.0,20.000484742722797,Jewellery,Rings,₹5K+
Unravel India,Unravel India Lord Ganesha Showpiece  -  3.02 cm,"[""Home Decor & Festive Needs >> Showpieces >> Unravel India Showpieces""]",,1332.0,999.0,25.0,Home Decor & Festive Needs,Showpieces,₹500–1K
Unknown,Cotton Breeze Printed Women's A-line Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Cotton Breeze Skirts""]",,899.0,375.0,58.28698553948832,Clothing,Women's Clothing,<₹500
BlueStone,BlueStone The Elise White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,34535.0,25577.0,25.93890256261763,Jewellery,Rings,₹5K+
Jss Exports,Jss Exports JSS041 9-32 mm Double Sided Combination Wrench,"[""Home Improvement >> Tools >> Hand Tools >> Wrenches & Sets >> Wrench Sets""]",,600.0,249.0,58.5,Home Improvement,Tools,<₹500
Unknown,Zero Gravity Fearless 7111 60 L Rucksack,"[""Sports & Fitness >> Outdoor & Adventure >> Camping & Hiking >> Camping & Hiking Bags & Packs >> Zero Gravity Camping & Hiking Bags & Packs""]",,3499.0,2048.0,41.468991140325805,Sports & Fitness,Outdoor & Adventure,₹2K–5K
Unknown,Kiara Backpack,"[""Bags, Wallets & Belts >> Bags >> Backpacks >> Kiara Backpacks""]",,1295.0,448.0,65.4054054054054,"Bags, Wallets & Belts",Bags,<₹500
Radiant Bay,Radiant Bay Ravishing Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,34451.0,27561.0,19.999419465327566,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Vinea Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41522.0,29930.0,27.917730359809255,Jewellery,Rings,₹5K+
Rock,Rock Flip Cover for iPad Air,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Rock Cases & Covers""]",3.0,1999.0,1499.0,25.012506253126567,Mobiles & Accessories,Tablet Accessories,₹1K–2K
Rasianve,Rasianve Silver Jewel Set,"[""Jewellery >> Jewellery Sets""]",,1225.0,999.0,18.448979591836732,Jewellery,Jewellery Sets,₹500–1K
BlueStone,BlueStone The Grand Master Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,40234.0,32158.0,20.07257543371278,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Cadena Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39006.0,28607.0,26.66000102548326,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Fancy Ripples Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,37758.0,30206.0,20.00105937814503,Jewellery,Rings,₹5K+
Demira Jewels,Demira Jewels Special Diva Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,42554.0,31916.0,24.998825022324574,Jewellery,Rings,₹5K+
WhiteGems,WhiteGems Mia Band Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,49999.0,42996.0,14.006280125602514,Jewellery,Rings,₹5K+
Rakam,"Rakam Gold Ruby, Diamond Yellow Gold 18 K Ring","[""Jewellery >> Rings""]",,39875.0,33893.0,15.001880877742945,Jewellery,Rings,₹5K+
Fullcutdiamond,Fullcutdiamond FCDR1889R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,46837.0,32786.0,29.99978649358413,Jewellery,Rings,₹5K+
Jewels5,Jewels5 Sunnie Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,40136.0,28415.0,29.203209089097072,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Somina Floral Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39550.0,28184.0,28.738305941845766,Jewellery,Rings,₹5K+
Adaa,Adaa Pagdi Ganesh in Yellow Dhoti Showpiece  -  6.8580000000000005 cm,"[""Home Decor & Festive Needs >> Showpieces >> Adaa Showpieces""]",,750.0,590.0,21.333333333333336,Home Decor & Festive Needs,Showpieces,₹500–1K
Karatcraft,Karatcraft Cadena Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,40589.0,30352.0,25.22111902239523,Jewellery,Rings,₹5K+
BlueStone,BlueStone The Boulevard Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,45903.0,32812.0,28.518833191730387,Jewellery,Rings,₹5K+
JBB,"JBB Combo Of Snooker Cue Professional Snooker, Billiards Cue Stick","[""Sports & Fitness >> Indoor Sports & Games >> Pool >> Cue Sticks >> JBB Cue Sticks""]",,1800.0,1350.0,25.0,Sports & Fitness,Indoor Sports & Games,₹1K–2K
Unique Designes,Unique Designes Flip Cover for Apple IPAD PRO(12 INCH),"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Unique Designes Cases & Covers""]",,2999.0,1999.0,33.344448149383126,Mobiles & Accessories,Tablet Accessories,₹1K–2K
Karatcraft,Karatcraft Two leaves Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,42207.0,30756.0,27.130570758405003,Jewellery,Rings,₹5K+
BlueStone,BlueStone The Jewel Bliss Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,37214.0,26708.0,28.231310797011876,Jewellery,Rings,₹5K+
JLT,JLT Sterling Silver Jewel Set,"[""Jewellery >> Jewellery Sets""]",,689.0,600.0,12.917271407837447,Jewellery,Jewellery Sets,₹500–1K
Karatcraft,Karatcraft Scalaria Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,37333.0,26021.0,30.3002705381298,Jewellery,Rings,₹5K+
Fullcutdiamond,Fullcutdiamond FCDR7166R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,48375.0,33863.0,29.998966408268736,Jewellery,Rings,₹5K+
Fullcutdiamond,Fullcutdiamond FCDR8260R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,42964.0,30075.0,29.99953449399497,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Studded Square White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,40983.0,32786.0,20.000976014445012,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Ravishing Embrace Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41807.0,29807.0,28.703327194010576,Jewellery,Rings,₹5K+
Rakam,Rakam Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,34875.0,29643.0,15.00215053763441,Jewellery,Rings,₹5K+
Jewelhub,Jewelhub 18K Hallmarked Certified Diamond Gold 18 K Ring,"[""Jewellery >> Rings""]",,35977.0,26983.0,24.999305111599078,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Drizzle White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,44187.0,35350.0,19.99909475637631,Jewellery,Rings,₹5K+
JacknJewel,JacknJewel Felicity Diamond Stone Gold 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,37440.0,26000.0,30.555555555555557,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Platzi Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41939.0,31280.0,25.41548439400081,Jewellery,Rings,₹5K+
Amazing India,Amazing India Designer Showpiece  -  15 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> Amazing India Religious Idols""]",,999.0,699.0,30.03003003003003,Home Decor & Festive Needs,Table Decor & Handicrafts,₹500–1K
Karatcraft,Karatcraft Risena Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,33651.0,25982.0,22.789813081334877,Jewellery,Rings,₹5K+
Unknown,Ishin Printed Women's Regular Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Ishin Skirts""]",,1049.0,549.0,47.66444232602478,Clothing,Women's Clothing,₹500–1K
Karatcraft,Karatcraft Scalaria Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,38636.0,26675.0,30.95817372398799,Jewellery,Rings,₹5K+
Rakam,Rakam Gold Diamond 18K White Gold 18 K Ring,"[""Jewellery >> Rings""]",,37375.0,31768.0,15.00200668896321,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Stone Show Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,31533.0,25226.0,20.001268512352137,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Scalaria Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41721.0,30184.0,27.652740825962947,Jewellery,Rings,₹5K+
Flazee Home Trends,Flazee Home Trends Beige 144.78 cm Table Runner,"[""Home Furnishing >> Kitchen & Dining Linen >> Table Runners""]",,1299.0,399.0,69.28406466512702,Home Furnishing,Kitchen & Dining Linen,<₹500
Ratnam,Ratnam Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",5.0,49999.0,43950.0,12.098241964839298,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Twinoh Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,42304.0,29850.0,29.439296520423603,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Escala Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41850.0,29988.0,28.344086021505376,Jewellery,Rings,₹5K+
Rakam,Rakam Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,33499.0,28499.0,14.925818681154663,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Deluxe Solitaire White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,35062.0,28050.0,19.99885916376704,Jewellery,Rings,₹5K+
Caratcents,Caratcents Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,49930.0,34452.0,30.99939915882235,Jewellery,Rings,₹5K+
BlueStone,BlueStone The Mokya White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,49613.0,35465.0,28.516719408219622,Jewellery,Rings,₹5K+
Shashvat Jewels,Shashvat Jewels Yellow Gold Diamond 9 K Ring,"[""Jewellery >> Rings""]",,34829.0,27515.0,20.99974159464814,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Platzi Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,40682.0,30416.0,25.234747554200876,Jewellery,Rings,₹5K+
Craftartz,Craftartz Buddha Brass Idol Dhyan Mudra Showpiece  -  14 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> Craftartz Religious Idols""]",,1499.0,999.0,33.3555703802535,Home Decor & Festive Needs,Table Decor & Handicrafts,₹500–1K
Radiant Bay,Radiant Bay Classic Solitaire White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,38455.0,30764.0,20.0,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Brilliant Knot White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39475.0,31580.0,20.0,Jewellery,Rings,₹5K+
Unknown,Vicky Supreme (L) Tennis Ball -   Diameter: 6.5 cm,"[""Sports & Fitness >> Racquet Sports >> Tennis >> Tennis Balls >> Vicky Tennis Balls""]",,240.0,240.0,0.0,Sports & Fitness,Racquet Sports,<₹500
Unknown,Folklore Solid Women's A-line Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Folklore Skirts""]",4.0,699.0,349.0,50.07153075822603,Clothing,Women's Clothing,<₹500
Karatcraft,Karatcraft Esperanza Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39638.0,27470.0,30.6978152278117,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Lyncis Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,36124.0,25460.0,29.520540360978853,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Lilac Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,45696.0,32640.0,28.57142857142857,Jewellery,Rings,₹5K+
HoA,HoA Baby Nappy Set of 6 - Plain Pure Cotton - Assorted,"[""Baby Care >> Diapering & Potty Training >> Nappies & Cloth Diapers >> HoA Nappies & Cloth Diapers""]",2.0,399.0,199.0,50.125313283208015,Baby Care,Diapering & Potty Training,<₹500
BlueStone,BlueStone The Ema Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,35350.0,27616.0,21.878359264497877,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Collatio Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39955.0,29988.0,24.945563759229135,Jewellery,Rings,₹5K+
BlueStone,BlueStone Soar Free Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,35999.0,27401.0,23.883996777688267,Jewellery,Rings,₹5K+
Fullcutdiamond,Fullcutdiamond FCDR8274R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,40854.0,28598.0,29.99951045185294,Jewellery,Rings,₹5K+
BMS Lifestyle,BMS Lifestyle Book Cover for iPad Mini 2,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> BMS Lifestyle Cases & Covers""]",,1600.0,1099.0,31.3125,Mobiles & Accessories,Tablet Accessories,₹1K–2K
Radiant Bay,Radiant Bay Solitaire Charmer Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,43321.0,34657.0,19.99953833014012,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Petunia Set Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,42404.0,31600.0,25.478728421846995,Jewellery,Rings,₹5K+
Unknown,Needbags 400514 R 19 L Laptop Backpack,"[""Bags, Wallets & Belts >> Bags >> Backpacks >> Needbags Backpacks""]",,1299.0,599.0,53.88760585065435,"Bags, Wallets & Belts",Bags,₹500–1K
Karatcraft,Karatcraft Starry Night White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39313.0,27893.0,29.048915117136826,Jewellery,Rings,₹5K+
Enthopia,Enthopia Back Cover for iPad Air,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",,2895.0,1895.0,34.542314335060446,Mobiles & Accessories,Tablet Accessories,₹1K–2K
H-Cart,H-Cart Durga Maa Showpiece  -  13 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> H-Cart Religious Idols""]",,1200.0,800.0,33.33333333333333,Home Decor & Festive Needs,Table Decor & Handicrafts,₹500–1K
Radiant Bay,Radiant Bay Ribbon Ripples Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,38182.0,30546.0,19.998952385941017,Jewellery,Rings,₹5K+
Unknown,Ajile by Pantaloons Graphic Print Women's Round Neck T-Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Ajile by Pantaloons Polos & T-Shirts""]",,599.0,599.0,0.0,Clothing,Women's Clothing,₹500–1K
Shashvat Jewels,Shashvat Jewels White Gold Diamond 9 K Ring,"[""Jewellery >> Rings""]",,33871.0,26759.0,20.997313335892063,Jewellery,Rings,₹5K+
Unknown,Vcare VC31 Rucksack  - 52 L,"[""Bags, Wallets & Belts >> Luggage & Travel >> Rucksacks >> Vcare Rucksacks""]",,1500.0,949.0,36.733333333333334,"Bags, Wallets & Belts",Luggage & Travel,₹500–1K
BlueStone,BlueStone The Tahira White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,37418.0,28543.0,23.718531188198195,Jewellery,Rings,₹5K+
Rock,Rock Flip Cover for Tab S 8.4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Rock Cases & Covers""]",1.0,1499.0,1369.0,8.67244829886591,Mobiles & Accessories,Tablet Accessories,₹1K–2K
Unknown,Nitein Printed Women's Tube Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Nitein Skirts""]",,699.0,425.0,39.19885550786839,Clothing,Women's Clothing,<₹500
BlueStone,BlueStone The Masterstroke White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,45563.0,33763.0,25.898206878388162,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Scalaria Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,42601.0,32069.0,24.72242435623577,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Intima Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,34878.0,25293.0,27.48150696714261,Jewellery,Rings,₹5K+
SnowFox,SnowFox Multicolor 147.32 cm Table Runner,"[""Home Furnishing >> Kitchen & Dining Linen >> Table Runners""]",,499.0,297.0,40.480961923847694,Home Furnishing,Kitchen & Dining Linen,<₹500
Karatcraft,Karatcraft Lyncis Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,43215.0,30611.0,29.16579891241467,Jewellery,Rings,₹5K+
Jewels5,Jewels5 Makale Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,43153.0,30475.0,29.379185688132925,Jewellery,Rings,₹5K+
Voylla,Voylla Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",,979.0,783.0,20.020429009193055,Jewellery,Jewellery Sets,₹500–1K
Karatcraft,Karatcraft Zetra Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,38840.0,28110.0,27.626158599382077,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Platzi Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,42271.0,32048.0,24.18442904118663,Jewellery,Rings,₹5K+
Shashvat Jewels,Shashvat Jewels Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,49115.0,38801.0,20.999694594319454,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Dilectus Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,38243.0,27356.0,28.467954919854616,Jewellery,Rings,₹5K+
Rakam,"Rakam Gold Emerald, Diamond Yellow Gold 14 K Ring","[""Jewellery >> Rings""]",,32375.0,27518.0,15.0023166023166,Jewellery,Rings,₹5K+
Unknown,XQ Chevrolet Camaro,"[""Toys & School Supplies >> Remote Control Toys >> XQ Remote Control Toys""]",3.9,2399.0,2399.0,0.0,Toys & School Supplies,Remote Control Toys,₹2K–5K
Fullcutdiamond,Fullcutdiamond FCDR1829R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",,40706.0,28495.0,29.998034687761017,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Hearty Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,34447.0,27558.0,19.99883879583128,Jewellery,Rings,₹5K+
BlueStone,BlueStone Kshitija Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,37492.0,28294.0,24.533233756534727,Jewellery,Rings,₹5K+
Kemei,Kemei Body Groomer KM-30005 Trimmer For Men,"[""Health & Personal Care Appliances >> Personal Care Appliances >> Trimmers""]",5.0,899.0,349.0,61.179087875417125,Health & Personal Care Appliances,Personal Care Appliances,<₹500
Diti Jewellery,"Diti Jewellery Platinum, Gold 18 K Ring","[""Jewellery >> Rings""]",,43400.0,32550.0,25.0,Jewellery,Rings,₹5K+
Unknown,Freedom Daisy Solid Women's Regular Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Freedom Daisy Skirts""]",,499.0,289.0,42.08416833667334,Clothing,Women's Clothing,<₹500
BlueStone,BlueStone The Myrah Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,47536.0,33024.0,30.528441602154153,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Decoro Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,35995.0,25853.0,28.17613557438533,Jewellery,Rings,₹5K+
Empire,Empire Flip Cover for Samsung Galaxy Tab 4 8.0 Lte,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Empire Cases & Covers""]",,2477.0,1632.0,34.1138473960436,Mobiles & Accessories,Tablet Accessories,₹1K–2K
Karatcraft,Karatcraft Petunia Set Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,42755.0,32400.0,24.219389545082446,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Gemma Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,35385.0,25634.0,27.5568743818002,Jewellery,Rings,₹5K+
BlueStone,BlueStone The Sylka Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,37488.0,26770.0,28.590482287665388,Jewellery,Rings,₹5K+
Capdase,Capdase Flip Cover for Apple iPad Mini / iPad Mini Retina Display,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Capdase Cases & Covers""]",3.7,2199.0,1099.0,50.022737608003645,Mobiles & Accessories,Tablet Accessories,₹1K–2K
Karatcraft,Karatcraft Lyncis Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41629.0,29459.0,29.234427922842247,Jewellery,Rings,₹5K+
Radiant Bay,Radiant Bay Charismatic White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",,36811.0,29449.0,19.999456684143325,Jewellery,Rings,₹5K+
Jewelshingar,Jewelshingar Brass Jewel Set,"[""Jewellery >> Jewellery Sets""]",,1114.0,995.0,10.682226211849192,Jewellery,Jewellery Sets,₹500–1K
Karatcraft,Karatcraft Princess crown Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,39730.0,29385.0,26.038258243141204,Jewellery,Rings,₹5K+
BlueStone,"BlueStone The Bougainvillea White Gold Sapphire, Diamond 18 K Ring","[""Jewellery >> Rings""]",,44504.0,35529.0,20.16672658637426,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Golden Ribbon Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,35685.0,25612.0,28.227546588202323,Jewellery,Rings,₹5K+
Unknown,United Bags G Checks 35 L Medium Laptop Backpack,"[""Bags, Wallets & Belts >> Bags >> Backpacks >> United Bags Backpacks""]",2.2,1999.0,599.0,70.03501750875438,"Bags, Wallets & Belts",Bags,₹500–1K
Gift Studios,Gift Studios Ganesha Stone Showpiece  -  17.6 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> Gift Studios Religious Idols""]",,1290.0,699.0,45.81395348837209,Home Decor & Festive Needs,Table Decor & Handicrafts,₹500–1K
BlueStone,BlueStone The Tranquil Journey White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,35000.0,25371.0,27.51142857142857,Jewellery,Rings,₹5K+
Karatcraft,Karatcraft Vina Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",,41427.0,30928.0,25.34337509353803,Jewellery,Rings,₹5K+
