brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket,price_bucket_sort,discount_bucket,discount_bucket_sort
Unknown,Salt N Pepper 13-516 Greta Red Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3495.0,2621.0,25.007153075822604,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,Fluid DMF-002-GR01 Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Fluid Wrist Watches""]",3.5,1699.0,849.0,50.02942907592701,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Unknown,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1599.0,639.0,60.0375234521576,Footwear,Women's Footwear,₹500–1K,2,60–80%,5
Unknown,Rialto Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3295.0,2395.0,27.31411229135053,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Rorlig RR-030 Essentials Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Rorlig Wrist Watches""]",,1099.0,399.0,63.69426751592356,Watches,Wrist Watches,<₹500,1,60–80%,5
Regular,Wrangler Regular Fit Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> Wrangler Jeans""]",,3295.0,1812.0,45.007587253414265,Clothing,Men's Clothing,₹1K–2K,3,40–60%,4
Unknown,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,2274.0,35.010002857959414,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Disney DW100230 Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Disney Wrist Watches""]",,350.0,350.0,0.0,Watches,Wrist Watches,<₹500,1,0–10%,1
Unknown,Salt N Pepper 13-167 Marsha Red Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3695.0,2771.0,25.00676589986468,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Cartier W6701005 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Cartier Wrist Watches""]",,201000.0,201000.0,0.0,Watches,Wrist Watches,₹5K+,5,0–10%,1
Unknown,Bruno Manetti Cannelita Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",4.4,3399.0,1359.0,60.01765225066195,Footwear,Women's Footwear,₹1K–2K,3,60–80%,5
Unknown,Stylistry Maxis Shde6603brwoboot3104 Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2199.0,1599.0,27.285129604365626,Footwear,Women's Footwear,₹1K–2K,3,20–40%,3
Unknown,"Lois Caron LCS-4032 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Lois Caron Wrist Watches""]",,1200.0,399.0,66.75,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,"Felix Y 39 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Felix Wrist Watches""]",,1550.0,525.0,66.12903225806451,Watches,Wrist Watches,₹500–1K,2,60–80%,5
Unknown,Kielz Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2999.0,2399.0,20.00666888962988,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,Sakay Country Leather Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3999.0,3499.0,12.503125781445362,Footwear,Women's Footwear,₹2K–5K,4,10–20%,2
Unknown,La Briza Black Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2299.0,2069.0,10.004349717268378,Footwear,Women's Footwear,₹2K–5K,4,10–20%,2
Unknown,"Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys","[""Watches >> Wrist Watches >> Kool Kidz Wrist Watches""]",5.0,375.0,263.0,29.86666666666667,Watches,Wrist Watches,<₹500,1,20–40%,3
Unknown,"Franck Bella FB0128B Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Franck Bella Wrist Watches""]",,1199.0,959.0,20.01668056713928,Watches,Wrist Watches,₹500–1K,2,20–40%,3
Unknown,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2199.0,1099.0,50.022737608003645,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,"Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys","[""Watches >> Wrist Watches >> Kool Kidz Wrist Watches""]",4.0,475.0,333.0,29.894736842105264,Watches,Wrist Watches,<₹500,1,20–40%,3
Unknown,"Vizion 8502-6BLACK Sports Series Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Vizion Wrist Watches""]",,1095.0,595.0,45.662100456621005,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Unknown,Vencer Stella 7lyt1011 Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Vencer Stella Wrist Watches""]",,399.0,144.0,63.90977443609023,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,La Briza Mile Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3999.0,3999.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Casela Wrist Watches""]",,3999.0,899.0,77.51937984496125,Watches,Wrist Watches,₹500–1K,2,60–80%,5
Unknown,Sneha Unique Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1799.0,899.0,50.0277932184547,Footwear,Women's Footwear,₹500–1K,2,40–60%,4
Unknown,Timer TC_-_690143 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Timer Wrist Watches""]",,1299.0,549.0,57.73672055427252,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Regular,NE Regular Fit Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> NE Jeans""]",,4999.0,1899.0,62.0124024804961,Clothing,Men's Clothing,₹1K–2K,3,60–80%,5
Unknown,Shuz Touch Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2995.0,2995.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,Kielz Ladies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",3.5,2499.0,1149.0,54.02160864345738,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,"Colat COLAT_M08 Roman Numerals Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Colat Wrist Watches""]",5.0,4999.0,1049.0,79.01580316063213,Watches,Wrist Watches,₹1K–2K,3,60–80%,5
Unknown,Belle Gambe Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3999.0,1695.0,57.61440360090022,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,"Titan 1639SL03 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Titan Wrist Watches""]",,1795.0,1695.0,5.571030640668524,Watches,Wrist Watches,₹1K–2K,3,0–10%,1
Unknown,Selfie Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1200.0,599.0,50.083333333333336,Footwear,Women's Footwear,₹500–1K,2,40–60%,4
Unknown,Clincher Semonday Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,3499.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls","[""Watches >> Wrist Watches >> Srushti Art Jewelry Wrist Watches""]",5.0,799.0,200.0,74.96871088861077,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,"Q&Q VQ13-008 Analog Watch  - For Girls, Boys","[""Watches >> Wrist Watches >> Q&Q Wrist Watches""]",3.6,585.0,526.0,10.085470085470083,Watches,Wrist Watches,₹500–1K,2,10–20%,2
Unknown,Belle Gambe Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,1765.0,49.55701629036868,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,"Escort E-1700-906_Blk Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Escort Wrist Watches""]",,1925.0,1829.0,4.987012987012987,Watches,Wrist Watches,₹1K–2K,3,0–10%,1
Unknown,Roxy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,19995.0,9997.0,50.00250062515629,Footwear,Women's Footwear,₹5K+,5,40–60%,4
Unknown,Lee Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> Lee Jeans""]",,2699.0,1619.0,40.01482030381623,Clothing,Men's Clothing,₹1K–2K,3,40–60%,4
Unknown,Bruno Manetti 676 Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2999.0,1199.0,60.02000666888962,Footwear,Women's Footwear,₹1K–2K,3,60–80%,5
Unknown,"Estilo 1056 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Estilo Wrist Watches""]",,1299.0,299.0,76.98229407236336,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,Jack klein BlackLed Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Jack klein Wrist Watches""]",1.0,999.0,150.0,84.98498498498499,Watches,Wrist Watches,<₹500,1,80%+,6
Unknown,"North Moon IW-005-FK Silicone Ion Digital Watch  - For Boys, Girls, Women","[""Watches >> Wrist Watches >> North Moon Wrist Watches""]",2.3,235.0,150.0,36.17021276595745,Watches,Wrist Watches,<₹500,1,20–40%,3
Unknown,Foot Candy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2899.0,1699.0,41.393583994480856,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,Credos Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,4499.0,3499.0,22.22716159146477,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Rich Club Apple Shaped LED Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Rich Club Wrist Watches""]",,999.0,149.0,85.08508508508508,Watches,Wrist Watches,<₹500,1,80%+,6
Unknown,"Skmei AD1031-Black Formal Analog-Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Skmei Wrist Watches""]",,2499.0,1699.0,32.01280512204882,Watches,Wrist Watches,₹1K–2K,3,20–40%,3
Unknown,"Kms Ironman_Look_Led_Black11 Digital Watch  - For Men, Women, Girls, Boys","[""Watches >> Wrist Watches >> Kms Wrist Watches""]",,1395.0,350.0,74.91039426523297,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,Anand Archies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,499.0,499.0,0.0,Footwear,Women's Footwear,<₹500,1,0–10%,1
Unknown,Magnum Footwear Lifestyle Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2999.0,1899.0,36.67889296432144,Footwear,Women's Footwear,₹1K–2K,3,20–40%,3
Unknown,Swag 670038 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Swag Wrist Watches""]",,2499.0,899.0,64.02561024409763,Watches,Wrist Watches,₹500–1K,2,60–80%,5
Unknown,Bonzer Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,999.0,499.0,50.05005005005005,Footwear,Women's Footwear,<₹500,1,40–60%,4
Skinny Fit,Roadster Skinny Fit Fit Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> Roadster Jeans""]",3.0,2499.0,1249.0,50.02000800320128,Clothing,Men's Clothing,₹1K–2K,3,40–60%,4
Unknown,Selfie Black Denim Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1000.0,499.0,50.1,Footwear,Women's Footwear,<₹500,1,40–60%,4
Unknown,Steppings Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3199.0,2559.0,20.006251953735543,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Q&Q LLA2-213 Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Q&Q Wrist Watches""]",5.0,645.0,645.0,0.0,Watches,Wrist Watches,₹500–1K,2,0–10%,1
Unknown,Belle Gambe Winter Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",4.8,3499.0,1695.0,51.55758788225208,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,"Hala Red In Black trendy digital Digital Watch  - For Boys, Girls, Men","[""Watches >> Wrist Watches >> Hala Wrist Watches""]",5.0,399.0,159.0,60.15037593984962,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,Kielz Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2499.0,1999.0,20.00800320128051,Footwear,Women's Footwear,₹1K–2K,3,20–40%,3
Unknown,"Franck Bella FB74C Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Franck Bella Wrist Watches""]",,1299.0,780.0,39.95381062355658,Watches,Wrist Watches,₹500–1K,2,20–40%,3
Unknown,Carlton London Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",5.0,2295.0,2295.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,Ridas Apl_led_black Apple Shape Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Ridas Wrist Watches""]",2.7,349.0,249.0,28.653295128939828,Watches,Wrist Watches,<₹500,1,20–40%,3
Unknown,Shuz Touch Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,4495.0,4495.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,La Briza Andria Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",3.6,2099.0,2099.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,"Skmei 1070BLK Sports Analog-Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Skmei Wrist Watches""]",4.4,2345.0,1179.0,49.72281449893391,Watches,Wrist Watches,₹1K–2K,3,40–60%,4
Unknown,Kielz Ladies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1899.0,999.0,47.39336492890995,Footwear,Women's Footwear,₹500–1K,2,40–60%,4
Unknown,Carlton London Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1995.0,1995.0,0.0,Footwear,Women's Footwear,₹1K–2K,3,0–10%,1
Unknown,"Skmei AD1057-Dark-Orange Sports Analog-Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Skmei Wrist Watches""]",,1799.0,1199.0,33.35186214563646,Watches,Wrist Watches,₹1K–2K,3,20–40%,3
Unknown,Urban Country Ladies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3299.0,1650.0,49.98484389208851,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,Now SP-ETHNIC Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Now Wrist Watches""]",,600.0,600.0,0.0,Watches,Wrist Watches,₹500–1K,2,0–10%,1
Unknown,"Disney MSFR190-01B Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Disney Wrist Watches""]",,1350.0,1350.0,0.0,Watches,Wrist Watches,₹1K–2K,3,0–10%,1
Unknown,Get Glamr Designer Yuvu Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,2799.0,20.005715918833957,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,Kielz Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2499.0,2399.0,4.001600640256102,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,Belle Gambe Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3999.0,1765.0,55.86396599149788,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,Remson India Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3999.0,1999.0,50.01250312578145,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,Jacques Farel KWD2324 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Jacques Farel Wrist Watches""]",,2850.0,1567.0,45.01754385964912,Watches,Wrist Watches,₹1K–2K,3,40–60%,4
Unknown,Rialto Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2795.0,1800.0,35.59928443649374,Footwear,Women's Footwear,₹1K–2K,3,20–40%,3
Unknown,Salt N Pepper 13-455 Pisa Black Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,4995.0,3746.0,25.005005005005003,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Oxter Chrono Blue Italia Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Oxter Wrist Watches""]",,999.0,299.0,70.07007007007007,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,Klaur Melbourne Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,1574.0,55.01571877679336,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,"Positif Pfbk612 Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Positif Wrist Watches""]",,1100.0,800.0,27.27272727272727,Watches,Wrist Watches,₹500–1K,2,20–40%,3
Unknown,"D'SIGNER 688RGM _BRN Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> D'SIGNER Wrist Watches""]",,8995.0,8545.0,5.00277932184547,Watches,Wrist Watches,₹5K+,5,0–10%,1
Unknown,Salt N Pepper 13-019 Femme Taupe Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,4195.0,2050.0,51.13230035756854,Footwear,Women's Footwear,₹2K–5K,4,40–60%,4
Unknown,"Franck Bella FB127A Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Franck Bella Wrist Watches""]",,1250.0,999.0,20.08,Watches,Wrist Watches,₹500–1K,2,20–40%,3
Unknown,Get Glamr Stylish Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1999.0,499.0,75.03751875937968,Footwear,Women's Footwear,<₹500,1,60–80%,5
Unknown,"Felix 3541 W-S METAL Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Felix Wrist Watches""]",5.0,1350.0,555.0,58.88888888888889,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Unknown,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Skmei Wrist Watches""]",,1499.0,999.0,33.3555703802535,Watches,Wrist Watches,₹500–1K,2,20–40%,3
Unknown,Do Bhai Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,799.0,699.0,12.51564455569462,Footwear,Women's Footwear,₹500–1K,2,10–20%,2
Unknown,"Vizion 8502-4BLUE Sports Series Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Vizion Wrist Watches""]",,1095.0,595.0,45.662100456621005,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Unknown,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,2099.0,40.01143183766791,Footwear,Women's Footwear,₹2K–5K,4,40–60%,4
Unknown,Sam Stefy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1050.0,449.0,57.23809523809524,Footwear,Women's Footwear,<₹500,1,40–60%,4
Unknown,TEN TEN Women's Tan Mid Length Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,4495.0,1895.0,57.8420467185762,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,Get Glamr Dazzle Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3499.0,499.0,85.73878250928837,Footwear,Women's Footwear,<₹500,1,80%+,6
Unknown,"Jack Klein Goldjack Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Jack Klein Wrist Watches""]",5.0,1999.0,262.0,86.89344672336168,Watches,Wrist Watches,<₹500,1,80%+,6
Unknown,Dearfoams Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",5.0,1820.0,1820.0,0.0,Footwear,Women's Footwear,₹1K–2K,3,0–10%,1
Unknown,"fastrack 38015PL01 Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> fastrack Wrist Watches""]",,2495.0,2495.0,0.0,Watches,Wrist Watches,₹2K–5K,4,0–10%,1
Unknown,"A Avon PK_504 Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> A Avon Wrist Watches""]",,2499.0,1249.0,50.02000800320128,Watches,Wrist Watches,₹1K–2K,3,40–60%,4
Unknown,"Franck Bella FB0122DD Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Franck Bella Wrist Watches""]",,1299.0,1039.0,20.01539645881447,Watches,Wrist Watches,₹1K–2K,3,20–40%,3
Unknown,Salt N Pepper 12-298 Taupe Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,4395.0,2150.0,51.08077360637088,Footwear,Women's Footwear,₹2K–5K,4,40–60%,4
Unknown,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls","[""Watches >> Wrist Watches >> Alfajr Wrist Watches""]",5.0,8995.0,7495.0,16.67593107281823,Watches,Wrist Watches,₹5K+,5,10–20%,2
Unknown,Magnum Footwear Lifestyle Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,5999.0,3199.0,46.67444574095683,Footwear,Women's Footwear,₹2K–5K,4,40–60%,4
Unknown,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3599.0,2519.0,30.00833564879133,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Sale Funda Wrist Watches""]",,2499.0,599.0,76.03041216486595,Watches,Wrist Watches,₹500–1K,2,60–80%,5
Unknown,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls","[""Watches >> Wrist Watches >> Britex Wrist Watches""]",,1990.0,699.0,64.87437185929649,Watches,Wrist Watches,₹500–1K,2,60–80%,5
Unknown,TSG Kelz Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2650.0,2650.0,0.0,Footwear,Women's Footwear,₹2K–5K,4,0–10%,1
Unknown,"3wish CUR-BLUE Silver Blue 8023 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> 3wish Wrist Watches""]",5.0,2999.0,995.0,66.82227409136378,Watches,Wrist Watches,₹500–1K,2,60–80%,5
Unknown,J.D.H. 111-222 Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,1500.0,599.0,60.06666666666667,Footwear,Women's Footwear,₹500–1K,2,60–80%,5
Unknown,"Disney 98189 Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Disney Wrist Watches""]",,1800.0,900.0,50.0,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Unknown,Get Glamr Designer Snowra Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,2799.0,2239.0,20.00714540907467,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Lenco DCOMPASS2010 Quazi Analog-Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Lenco Wrist Watches""]",,1999.0,849.0,57.5287643821911,Watches,Wrist Watches,₹500–1K,2,40–60%,4
Unknown,Pinza Black Christmas Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3350.0,1900.0,43.28358208955223,Footwear,Women's Footwear,₹1K–2K,3,40–60%,4
Unknown,Salt N Pepper 13-552 Rebacca Almond Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",,3495.0,2621.0,25.007153075822604,Footwear,Women's Footwear,₹2K–5K,4,20–40%,3
Unknown,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Rockstar Wrist Watches""]",,1299.0,299.0,76.98229407236336,Watches,Wrist Watches,<₹500,1,60–80%,5
Unknown,Disney DW100405 Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Disney Wrist Watches""]",,1495.0,1345.0,10.033444816053512,Watches,Wrist Watches,₹1K–2K,3,10–20%,2
